-------------------- OFFSET 0 --------------------
id=0x7E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x7F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x800A flags=0x00C1 extra=0x0000 sprite=0
id=0x810A flags=0x00C1 extra=0x0000 sprite=0
id=0x820A flags=0x00C1 extra=0x0000 sprite=0
id=0x830A flags=0x00C1 extra=0x0000 sprite=0
id=0x840A flags=0x00C1 extra=0x0000 sprite=0
id=0x850A flags=0x00C1 extra=0x0000 sprite=0
id=0x860A flags=0x00C1 extra=0x0000 sprite=0
id=0x870A flags=0x00C1 extra=0x0000 sprite=0
id=0x880A flags=0x00C1 extra=0x0000 sprite=0
id=0x890A flags=0x00C1 extra=0x0000 sprite=0
id=0x8A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x8B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x8C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x8D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x8E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x8F0A flags=0x00C1 extra=0x0000 sprite=0
id=0x900A flags=0x00C1 extra=0x0000 sprite=0
id=0x910A flags=0x00C1 extra=0x0000 sprite=0
id=0x920A flags=0x00C1 extra=0x0000 sprite=0
id=0x930A flags=0x00C1 extra=0x0000 sprite=0
id=0x940A flags=0x00C1 extra=0x0000 sprite=0
id=0x950A flags=0x00C1 extra=0x0000 sprite=0
id=0x960A flags=0x00C1 extra=0x0000 sprite=0
id=0x970A flags=0x00C1 extra=0x0000 sprite=0
id=0x980A flags=0x00C1 extra=0x0000 sprite=0
id=0x990A flags=0x00C1 extra=0x0000 sprite=0
id=0x9A0A flags=0x00C1 extra=0x0000 sprite=0
id=0x9B0A flags=0x00C1 extra=0x0000 sprite=0
id=0x9C0A flags=0x00C1 extra=0x0000 sprite=0
id=0x9D0A flags=0x00C1 extra=0x0000 sprite=0
id=0x9E0A flags=0x00C1 extra=0x0000 sprite=0
id=0x9F0A flags=0x00C1 extra=0x0000 sprite=0
id=0xA00A flags=0x00C1 extra=0x0000 sprite=0
id=0xA10A flags=0x00C1 extra=0x0000 sprite=0
id=0xA20A flags=0x00C1 extra=0x0000 sprite=0
id=0xA30A flags=0x00C1 extra=0x0000 sprite=0
id=0xA40A flags=0x00C1 extra=0x0000 sprite=0
id=0xA50A flags=0x00C1 extra=0x0000 sprite=0
id=0xA60A flags=0x00C1 extra=0x04F0 sprite=90
id=0x0055 flags=0x005E extra=0x0055 sprite=98
id=0x0055 flags=0x0066 extra=0x0055 sprite=91
id=0x0055 flags=0x005F extra=0x0055 sprite=99
id=0x0055 flags=0x0067 extra=0x0055 sprite=92
id=0x0055 flags=0x0060 extra=0x0055 sprite=100
id=0x0055 flags=0x0068 extra=0x0055 sprite=93
id=0x0055 flags=0x0061 extra=0x0055 sprite=101
id=0x00C1 flags=0x04F0 extra=0x005A sprite=84
id=0x005E flags=0x0054 extra=0x0062 sprite=84
id=0x0066 flags=0x0054 extra=0x005B sprite=84
id=0x005F flags=0x0054 extra=0x0063 sprite=84
id=0x0067 flags=0x0054 extra=0x005C sprite=84
id=0x0060 flags=0x0054 extra=0x0064 sprite=84
id=0x0068 flags=0x0054 extra=0x005D sprite=84
id=0x0061 flags=0x0054 extra=0x0065 sprite=84
id=0x0069 flags=0x0054 extra=0xA80A sprite=193
id=0x04F0 flags=0x005A extra=0x0056 sprite=94
id=0x0056 flags=0x0062 extra=0x0056 sprite=102
id=0x0056 flags=0x005B extra=0x0056 sprite=95
id=0x0056 flags=0x0063 extra=0x0056 sprite=103
id=0x0056 flags=0x005C extra=0x0056 sprite=96
id=0x0056 flags=0x0064 extra=0x0056 sprite=104
id=0x0056 flags=0x005D extra=0x0056 sprite=97
id=0x0056 flags=0x0065 extra=0x0056 sprite=105
id=0x005A flags=0x0057 extra=0x005E sprite=87
id=0x0062 flags=0x0057 extra=0x0066 sprite=87
id=0x005B flags=0x0057 extra=0x005F sprite=87
id=0x0063 flags=0x0057 extra=0x0067 sprite=87
id=0x005C flags=0x0057 extra=0x0060 sprite=87
id=0x0064 flags=0x0057 extra=0x0068 sprite=87
id=0x005D flags=0x0057 extra=0x0061 sprite=87
id=0x0065 flags=0x0057 extra=0x0069 sprite=87
id=0xAA0A flags=0x00C1 extra=0x04F0 sprite=90
id=0x004F flags=0x005E extra=0x004F sprite=98
id=0x004F flags=0x0066 extra=0x004F sprite=91
id=0x004F flags=0x005F extra=0x004F sprite=99
id=0x004F flags=0x0067 extra=0x004F sprite=92
id=0x004F flags=0x0060 extra=0x004F sprite=100
id=0x004F flags=0x0068 extra=0x004F sprite=93
id=0x004F flags=0x0061 extra=0x004F sprite=101
id=0x00C1 flags=0x04F0 extra=0x005A sprite=78
id=0x005E flags=0x004E extra=0x0062 sprite=78
id=0x0066 flags=0x004E extra=0x005B sprite=78
id=0x005F flags=0x004E extra=0x0063 sprite=78
id=0x0067 flags=0x004E extra=0x005C sprite=78
id=0x0060 flags=0x004E extra=0x0064 sprite=78
id=0x0068 flags=0x004E extra=0x005D sprite=78
id=0x0061 flags=0x004E extra=0x0065 sprite=78
id=0x0069 flags=0x004E extra=0xAC0A sprite=193
id=0x04F0 flags=0x005A extra=0x004C sprite=94
id=0x004C flags=0x0062 extra=0x004C sprite=102
id=0x004C flags=0x005B extra=0x004C sprite=95
id=0x004C flags=0x0063 extra=0x004C sprite=103
id=0x004C flags=0x005C extra=0x004C sprite=96
id=0x004C flags=0x0064 extra=0x004C sprite=104
id=0x004C flags=0x005D extra=0x004C sprite=97
id=0x004C flags=0x0065 extra=0x004C sprite=105
id=0x005A flags=0x004D extra=0x005E sprite=77
id=0x0062 flags=0x004D extra=0x0066 sprite=77
id=0x005B flags=0x004D extra=0x005F sprite=77
id=0x0063 flags=0x004D extra=0x0067 sprite=77
id=0x005C flags=0x004D extra=0x0060 sprite=77
id=0x0064 flags=0x004D extra=0x0068 sprite=77
id=0x005D flags=0x004D extra=0x0061 sprite=77
id=0x0065 flags=0x004D extra=0x0069 sprite=77
id=0xAE0A flags=0x00C1 extra=0x04F0 sprite=90
id=0x0050 flags=0x005E extra=0x0050 sprite=98
id=0x0050 flags=0x0066 extra=0x0050 sprite=91
id=0x0050 flags=0x005F extra=0x0050 sprite=99
id=0x0050 flags=0x0067 extra=0x0050 sprite=92
id=0x0050 flags=0x0060 extra=0x0050 sprite=100
id=0x0050 flags=0x0068 extra=0x0050 sprite=93
id=0x0050 flags=0x0061 extra=0x0050 sprite=101
id=0x00C1 flags=0x04F0 extra=0x005A sprite=81
id=0x005E flags=0x0051 extra=0x0062 sprite=81
id=0x0066 flags=0x0051 extra=0x005B sprite=81
id=0x005F flags=0x0051 extra=0x0063 sprite=81
id=0x0067 flags=0x0051 extra=0x005C sprite=81
id=0x0060 flags=0x0051 extra=0x0064 sprite=81
id=0x0068 flags=0x0051 extra=0x005D sprite=81
id=0x0061 flags=0x0051 extra=0x0065 sprite=81
id=0x0069 flags=0x0051 extra=0xB00A sprite=193
id=0x04F0 flags=0x005A extra=0x0052 sprite=94
id=0x0052 flags=0x0062 extra=0x0052 sprite=102
id=0x0052 flags=0x005B extra=0x0052 sprite=95
id=0x0052 flags=0x0063 extra=0x0052 sprite=103
id=0x0052 flags=0x005C extra=0x0052 sprite=96
id=0x0052 flags=0x0064 extra=0x0052 sprite=104
id=0x0052 flags=0x005D extra=0x0052 sprite=97
id=0x0052 flags=0x0065 extra=0x0052 sprite=105
id=0x005A flags=0x0053 extra=0x005E sprite=83
id=0x0062 flags=0x0053 extra=0x0066 sprite=83
id=0x005B flags=0x0053 extra=0x005F sprite=83
id=0x0063 flags=0x0053 extra=0x0067 sprite=83
id=0x005C flags=0x0053 extra=0x0060 sprite=83
id=0x0064 flags=0x0053 extra=0x0068 sprite=83
id=0x005D flags=0x0053 extra=0x0061 sprite=83
id=0x0065 flags=0x0053 extra=0x0069 sprite=83
id=0xB20A flags=0x00C1 extra=0x00A0 sprite=118
id=0x0079 flags=0x007C extra=0x0077 sprite=122
id=0x007D flags=0x0078 extra=0x007B sprite=126
id=0xB30A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x0054 extra=0xB50A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=87
id=0xB70A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x004E extra=0xB90A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=77
id=0xBB0A flags=0x00C1 extra=0x0400 sprite=36
id=0x0024 flags=0x0051 extra=0xBD0A sprite=193
id=0x00C1 flags=0x0400 extra=0x0024 sprite=83
id=0x000C flags=0x00C1 extra=0x0000 sprite=40
id=0x010C flags=0x00C1 extra=0x0000 sprite=42
id=0x020C flags=0x00C1 extra=0x0000 sprite=30
id=0x030C flags=0x00C1 extra=0x0000 sprite=0
id=0x040C flags=0x00C1 extra=0x0000 sprite=0
id=0x050C flags=0x00C1 extra=0x0000 sprite=0
id=0x060C flags=0x00C1 extra=0x0000 sprite=0
id=0x070C flags=0x00C1 extra=0x0000 sprite=0
id=0x080C flags=0x00C1 extra=0x0000 sprite=0
id=0x090C flags=0x00C1 extra=0x0000 sprite=0
id=0x0A0C flags=0x00C1 extra=0x0000 sprite=0
id=0x0B0C flags=0x00C1 extra=0x0000 sprite=0
id=0x0C0C flags=0x00C1 extra=0x0000 sprite=0
id=0x0D0C flags=0x00C1 extra=0x0000 sprite=0
id=0x0E0C flags=0x00C1 extra=0x0000 sprite=0
id=0x0F0C flags=0x00C1 extra=0x0000 sprite=0
id=0x100C flags=0x00C1 extra=0x0000 sprite=0
id=0x110C flags=0x00C1 extra=0x0000 sprite=0
id=0x120C flags=0x00C1 extra=0x0000 sprite=0
id=0x130C flags=0x00C1 extra=0x0000 sprite=0
id=0x140C flags=0x00C1 extra=0x0000 sprite=0
id=0x150C flags=0x00C1 extra=0x0000 sprite=0
id=0x160C flags=0x00C1 extra=0x0000 sprite=0
id=0x170C flags=0x00C1 extra=0x0000 sprite=0
id=0x180C flags=0x00C1 extra=0x0000 sprite=0
id=0x190C flags=0x00C1 extra=0x0000 sprite=0
id=0x1A0C flags=0x00C1 extra=0x0000 sprite=0
id=0x1B0C flags=0x00C1 extra=0x0000 sprite=0
id=0x1C0C flags=0x00C1 extra=0x0000 sprite=48
id=0x000E flags=0x00E1 extra=0x0070 sprite=106
id=0x006E flags=0x006B extra=0x006F sprite=108
id=0x0070 flags=0x006D extra=0x0071 sprite=270
id=0x00C1 flags=0x00A0 extra=0x007F sprite=130
id=0x0085 flags=0x0080 extra=0x0083 sprite=134
id=0x00E1 flags=0x0470 extra=0x006A sprite=85
id=0x006E flags=0x0055 extra=0x006B sprite=85
id=0x006F flags=0x0055 extra=0x006C sprite=85
id=0x0070 flags=0x0055 extra=0x006D sprite=85
id=0x0071 flags=0x0055 extra=0x5B0E sprite=193
id=0x0470 flags=0x006A extra=0x0054 sprite=110
id=0x0054 flags=0x006B extra=0x0054 sprite=111
id=0x0054 flags=0x006C extra=0x0054 sprite=112
id=0x0054 flags=0x006D extra=0x0054 sprite=113
id=0x006A flags=0x0056 extra=0x006E sprite=86
id=0x006B flags=0x0056 extra=0x006F sprite=86
id=0x006C flags=0x0056 extra=0x0070 sprite=86
id=0x006D flags=0x0056 extra=0x0071 sprite=86
id=0x5D0E flags=0x00C1 extra=0x0470 sprite=106
id=0x0057 flags=0x006E extra=0x0057 sprite=107
id=0x0057 flags=0x006F extra=0x0057 sprite=108
id=0x0057 flags=0x0070 extra=0x0057 sprite=109
id=0x00E1 flags=0x0470 extra=0x006A sprite=79
id=0x006E flags=0x004F extra=0x006B sprite=79
id=0x006F flags=0x004F extra=0x006C sprite=79
id=0x0070 flags=0x004F extra=0x006D sprite=79
id=0x0071 flags=0x004F extra=0x5F0E sprite=193
id=0x0470 flags=0x006A extra=0x004E sprite=110
id=0x004E flags=0x006B extra=0x004E sprite=111
id=0x004E flags=0x006C extra=0x004E sprite=112
id=0x004E flags=0x006D extra=0x004E sprite=113
id=0x006A flags=0x004C extra=0x006E sprite=76
id=0x006B flags=0x004C extra=0x006F sprite=76
id=0x006C flags=0x004C extra=0x0070 sprite=76
id=0x006D flags=0x004C extra=0x0071 sprite=76
id=0x610E flags=0x00C1 extra=0x0470 sprite=106
id=0x004D flags=0x006E extra=0x004D sprite=107
id=0x004D flags=0x006F extra=0x004D sprite=108
id=0x004D flags=0x0070 extra=0x004D sprite=109
id=0x00E1 flags=0x0470 extra=0x006A sprite=80
id=0x006E flags=0x0050 extra=0x006B sprite=80
id=0x006F flags=0x0050 extra=0x006C sprite=80
id=0x0070 flags=0x0050 extra=0x006D sprite=80
id=0x0071 flags=0x0050 extra=0x630E sprite=225
id=0x0470 flags=0x006A extra=0x0051 sprite=110
id=0x0051 flags=0x006B extra=0x0051 sprite=111
id=0x0051 flags=0x006C extra=0x0051 sprite=112
id=0x0051 flags=0x006D extra=0x0051 sprite=113
id=0x006A flags=0x0052 extra=0x006E sprite=82
id=0x006B flags=0x0052 extra=0x006F sprite=82
id=0x006C flags=0x0052 extra=0x0070 sprite=82
id=0x006D flags=0x0052 extra=0x0071 sprite=82
id=0x650E flags=0x00E1 extra=0x0470 sprite=106
id=0x0053 flags=0x006E extra=0x0053 sprite=107
id=0x0053 flags=0x006F extra=0x0053 sprite=108
id=0x0053 flags=0x0070 extra=0x0053 sprite=109
id=0x0053 flags=0x0071 extra=0x0053 sprite=15
id=0x00C1 flags=0x0000 extra=0x0000 sprite=271
id=0x00C1 flags=0x0000 extra=0x0000 sprite=18
id=0x00C1 flags=0x0000 extra=0x0000 sprite=19
id=0x00C1 flags=0x0000 extra=0x00D0 sprite=275
id=0x00C1 flags=0x0000 extra=0x0117 sprite=20
id=0x03E2 flags=0x0300 extra=0x0019 sprite=24
id=0x0300 flags=0x000D extra=0x000B sprite=12
id=0x0015 flags=0x0013 extra=0x0014 sprite=18
id=0x0314 flags=0x03E2 extra=0x0300 sprite=13
id=0x03E2 flags=0x0300 extra=0x001D sprite=27
id=0x0300 flags=0x0019 extra=0x0018 sprite=23
id=0x001D flags=0x001B extra=0x001C sprite=26
id=0x0714 flags=0x03E2 extra=0x0300 sprite=25
id=0x03E2 flags=0x0300 extra=0x001D sprite=27
id=0x0300 flags=0x000D extra=0x000B sprite=12
id=0x001D flags=0x001B extra=0x001C sprite=26
id=0x0F14 flags=0x03E2 extra=0x0300 sprite=60
id=0x0BE2 flags=0x0300 extra=0x0038 sprite=54
id=0x0300 flags=0x0048 extra=0x0046 sprite=71
id=0x0038 flags=0x0036 extra=0x0037 sprite=53
id=0x1314 flags=0x03E2 extra=0x0300 sprite=68
id=0x03E2 flags=0x0300 extra=0x003C sprite=58
id=0x0300 flags=0x0044 extra=0x0042 sprite=67
id=0x003C flags=0x003A extra=0x003B sprite=57
id=0x1714 flags=0x03E2 extra=0x0300 sprite=68
id=0x03E2 flags=0x0300 extra=0x0038 sprite=54
id=0x0300 flags=0x0044 extra=0x0042 sprite=67
id=0x0041 flags=0x1E14 extra=0x0002 sprite=0
id=0x0000 flags=0x1F14 extra=0x0002 sprite=0
id=0x0000 flags=0x2014 extra=0x0002 sprite=0
id=0x0000 flags=0x2114 extra=0x0002 sprite=0
id=0x0000 flags=0x2214 extra=0x0002 sprite=0
id=0x0000 flags=0x2314 extra=0x0002 sprite=0
id=0x0000 flags=0x2414 extra=0x0002 sprite=0
id=0x0000 flags=0x2514 extra=0x0002 sprite=0
id=0x0000 flags=0x2614 extra=0x0002 sprite=0
id=0x0000 flags=0x2714 extra=0x0002 sprite=0
id=0x0000 flags=0x2814 extra=0x0002 sprite=0
id=0x0000 flags=0x2914 extra=0x0002 sprite=0
id=0x0000 flags=0x2A14 extra=0x0002 sprite=0
id=0x0000 flags=0x2B14 extra=0x0002 sprite=0
id=0x0000 flags=0x2C14 extra=0x0002 sprite=0
id=0x0000 flags=0x2D14 extra=0x0002 sprite=0
id=0x0000 flags=0x2E14 extra=0x0002 sprite=0
id=0x0000 flags=0x2F14 extra=0x0002 sprite=0
id=0x0000 flags=0x3014 extra=0x0002 sprite=0
id=0x0000 flags=0x3114 extra=0x0002 sprite=0
id=0x0000 flags=0x3214 extra=0x0002 sprite=0
id=0x0000 flags=0x3314 extra=0x0002 sprite=0
id=0x0000 flags=0x3414 extra=0x0002 sprite=0
id=0x0000 flags=0x3514 extra=0x0002 sprite=0
id=0x0000 flags=0x3614 extra=0x0002 sprite=0
id=0x0000 flags=0x3714 extra=0x0002 sprite=0
id=0x0000 flags=0x3814 extra=0x0002 sprite=0
id=0x0000 flags=0x3914 extra=0x0002 sprite=0
id=0x0000 flags=0x3A14 extra=0x0002 sprite=0
id=0x0000 flags=0x3B14 extra=0x0002 sprite=0
id=0x0000 flags=0x3C14 extra=0x0002 sprite=0
id=0x0000 flags=0x3D14 extra=0x0002 sprite=0
id=0x0000 flags=0x3E14 extra=0x0002 sprite=0
id=0x0000 flags=0x3F14 extra=0x0002 sprite=0
id=0x0000 flags=0x4014 extra=0x0002 sprite=0
id=0x0000 flags=0x4114 extra=0x0002 sprite=0
id=0x0000 flags=0x4214 extra=0x0002 sprite=0
id=0x0000 flags=0x4314 extra=0x0002 sprite=0
id=0x0000 flags=0x4414 extra=0x0002 sprite=0
id=0x0000 flags=0x4514 extra=0x0002 sprite=0
id=0x0000 flags=0x4614 extra=0x0002 sprite=0
id=0x0000 flags=0x4714 extra=0x0002 sprite=0
id=0x0000 flags=0x4814 extra=0x0002 sprite=0
id=0x0000 flags=0x4914 extra=0x0002 sprite=0
id=0x0000 flags=0x4A14 extra=0x0002 sprite=0
id=0x0000 flags=0x4B14 extra=0x0002 sprite=0
id=0x0000 flags=0x4C14 extra=0x0002 sprite=0
id=0x0000 flags=0x4D14 extra=0x0002 sprite=0
id=0x0000 flags=0x4E14 extra=0x0002 sprite=0
id=0x0000 flags=0x4F14 extra=0x0002 sprite=0
id=0x0000 flags=0x5014 extra=0x0002 sprite=0
id=0x0000 flags=0x5114 extra=0x0002 sprite=0
id=0x0000 flags=0x5214 extra=0x0002 sprite=0
id=0x0000 flags=0x5314 extra=0x0002 sprite=0
id=0x0000 flags=0x5414 extra=0x0002 sprite=0
id=0x0000 flags=0x5514 extra=0x0002 sprite=0
id=0x0000 flags=0x5614 extra=0x0002 sprite=0
id=0x0000 flags=0x5714 extra=0x0002 sprite=0
id=0x0000 flags=0x5814 extra=0x0002 sprite=0
id=0x0000 flags=0x5914 extra=0x0002 sprite=0
id=0x0000 flags=0x5A14 extra=0x0002 sprite=0
id=0x0000 flags=0x5B14 extra=0x0002 sprite=0
id=0x0000 flags=0x5C14 extra=0x0002 sprite=0
id=0x0000 flags=0x5D14 extra=0x0002 sprite=0
id=0x0000 flags=0x5E14 extra=0x0002 sprite=0
id=0x0000 flags=0x5F14 extra=0x0002 sprite=0
id=0x0000 flags=0x6014 extra=0x0002 sprite=0
id=0x0000 flags=0x6114 extra=0x0002 sprite=0
id=0x0000 flags=0x6214 extra=0x0002 sprite=0
id=0x0000 flags=0x6314 extra=0x0002 sprite=0
id=0x0000 flags=0x6414 extra=0x0002 sprite=0
id=0x0000 flags=0x6514 extra=0x0002 sprite=0
id=0x0000 flags=0x6614 extra=0x0002 sprite=0
id=0x0000 flags=0x6714 extra=0x0002 sprite=0
id=0x0000 flags=0x6814 extra=0x0002 sprite=0
id=0x0000 flags=0x6914 extra=0x0002 sprite=0
id=0x0000 flags=0x6A14 extra=0x0002 sprite=0
id=0x0000 flags=0x6B14 extra=0x0002 sprite=0
id=0x0000 flags=0x6C14 extra=0x0002 sprite=0
id=0x0000 flags=0x6D14 extra=0x0002 sprite=0
id=0x0000 flags=0x6E14 extra=0x0002 sprite=0
id=0x0000 flags=0x6F14 extra=0x0002 sprite=0
id=0x0000 flags=0x7014 extra=0x0002 sprite=0
id=0x0000 flags=0x7114 extra=0x0002 sprite=0
id=0x0000 flags=0x7214 extra=0x0002 sprite=0
id=0x0000 flags=0x7314 extra=0x0002 sprite=0
id=0x0000 flags=0x7414 extra=0x0002 sprite=0
id=0x0000 flags=0x7514 extra=0x0002 sprite=0
id=0x0000 flags=0x7614 extra=0x0002 sprite=0
id=0x0000 flags=0x7714 extra=0x0002 sprite=0
id=0x0000 flags=0x7814 extra=0x0002 sprite=0
id=0x0000 flags=0x7914 extra=0x0002 sprite=0
id=0x0000 flags=0x7A14 extra=0x0002 sprite=0
id=0x0000 flags=0x7B14 extra=0x0002 sprite=0
id=0x0000 flags=0x7C14 extra=0x0002 sprite=0
id=0x0000 flags=0x7D14 extra=0x0002 sprite=0
id=0x0000 flags=0x7E14 extra=0x0002 sprite=0
id=0x0000 flags=0x7F14 extra=0x0002 sprite=0
id=0x0000 flags=0x8014 extra=0x0002 sprite=0
id=0x0000 flags=0x8114 extra=0x0002 sprite=0
id=0x0000 flags=0x8214 extra=0x0002 sprite=0
id=0x0000 flags=0x8314 extra=0x0002 sprite=0
id=0x0000 flags=0x8414 extra=0x0002 sprite=0
id=0x0000 flags=0x8514 extra=0x0002 sprite=0
id=0x0000 flags=0x8614 extra=0x0002 sprite=0
id=0x0000 flags=0x8714 extra=0x0002 sprite=0
id=0x0000 flags=0x8814 extra=0x0002 sprite=0
id=0x0000 flags=0x8914 extra=0x0002 sprite=0
id=0x0000 flags=0x8A14 extra=0x0002 sprite=0
id=0x0000 flags=0x8B14 extra=0x0002 sprite=0
id=0x0000 flags=0x8C14 extra=0x0002 sprite=0
id=0x0000 flags=0x8D14 extra=0x0002 sprite=0
id=0x0000 flags=0x8E14 extra=0x0002 sprite=0
id=0x0000 flags=0x8F14 extra=0x0002 sprite=0
id=0x0000 flags=0x9014 extra=0x0002 sprite=0
id=0x0000 flags=0x9114 extra=0x0002 sprite=0
id=0x0000 flags=0x9214 extra=0x0002 sprite=0
id=0x0000 flags=0x9314 extra=0x0002 sprite=0
id=0x0000 flags=0x9414 extra=0x0002 sprite=0
id=0x0000 flags=0x9514 extra=0x0002 sprite=0
id=0x0000 flags=0x9614 extra=0x0002 sprite=0
id=0x0000 flags=0x9714 extra=0x0002 sprite=0
id=0x0000 flags=0x9814 extra=0x0002 sprite=0
id=0x0000 flags=0x9914 extra=0x0002 sprite=0
id=0x0000 flags=0x9A14 extra=0x0002 sprite=0
id=0x0000 flags=0x9B14 extra=0x0002 sprite=0
id=0x0000 flags=0x9C14 extra=0x0002 sprite=0
id=0x0000 flags=0x9D14 extra=0x0002 sprite=0
id=0x0000 flags=0x9E14 extra=0x0002 sprite=0
id=0x0000 flags=0x9F14 extra=0x0002 sprite=0
id=0x0000 flags=0xA014 extra=0x0002 sprite=0
id=0x0000 flags=0xA114 extra=0x0002 sprite=0
id=0x0000 flags=0xA214 extra=0x0002 sprite=0
id=0x0000 flags=0xA314 extra=0x0002 sprite=0
id=0x0000 flags=0xA414 extra=0x0002 sprite=0
id=0x0000 flags=0xA514 extra=0x0002 sprite=0
id=0x0000 flags=0xA614 extra=0x0002 sprite=0
id=0x0000 flags=0xA714 extra=0x0002 sprite=0
id=0x0000 flags=0xA814 extra=0x0002 sprite=0
id=0x0000 flags=0xA914 extra=0x0002 sprite=0
id=0x0000 flags=0xAA14 extra=0x0002 sprite=0
id=0x0000 flags=0xAB14 extra=0x0002 sprite=0
id=0x0000 flags=0xAC14 extra=0x0002 sprite=0
id=0x0000 flags=0xAD14 extra=0x0002 sprite=0
id=0x0000 flags=0xAE14 extra=0x0002 sprite=0
id=0x0000 flags=0xAF14 extra=0x0002 sprite=0
id=0x0000 flags=0xB014 extra=0x0002 sprite=0
id=0x0000 flags=0xB114 extra=0x0002 sprite=0
id=0x0000 flags=0xB214 extra=0x0002 sprite=0
id=0x0000 flags=0xB314 extra=0x0002 sprite=0
id=0x0000 flags=0xB414 extra=0x0002 sprite=0
id=0x0000 flags=0xB514 extra=0x0002 sprite=0
id=0x0000 flags=0xB614 extra=0x0002 sprite=0
id=0x0000 flags=0xB714 extra=0x0002 sprite=0
id=0x0000 flags=0xB814 extra=0x0002 sprite=0
id=0x0000 flags=0xB914 extra=0x0002 sprite=0
id=0x0000 flags=0xBA14 extra=0x0002 sprite=0
id=0x0000 flags=0xBB14 extra=0x0002 sprite=0
id=0x0000 flags=0xBC14 extra=0x0002 sprite=0
id=0x0000 flags=0xBD14 extra=0x0002 sprite=0
id=0x0000 flags=0xBE14 extra=0x0002 sprite=0
id=0x0000 flags=0xBF14 extra=0x0002 sprite=0
id=0x0000 flags=0xC014 extra=0x0002 sprite=0
id=0x0000 flags=0xC114 extra=0x0002 sprite=0
id=0x0000 flags=0xC214 extra=0x0002 sprite=0
id=0x0000 flags=0xC314 extra=0x0002 sprite=0
id=0x0000 flags=0xC414 extra=0x0002 sprite=0
id=0x0000 flags=0xC514 extra=0x0002 sprite=0
id=0x0000 flags=0xC614 extra=0x0002 sprite=0
id=0x0000 flags=0xC714 extra=0x0002 sprite=0
id=0x0000 flags=0xC814 extra=0x0002 sprite=0
id=0x0000 flags=0xC914 extra=0x0002 sprite=0
id=0x0000 flags=0xCA14 extra=0x0002 sprite=0
id=0x0000 flags=0xCB14 extra=0x0002 sprite=0
id=0x0000 flags=0xCC14 extra=0x0002 sprite=0
id=0x0000 flags=0xCD14 extra=0x0002 sprite=0
id=0x0000 flags=0xCE14 extra=0x0002 sprite=0
id=0x0000 flags=0xCF14 extra=0x0002 sprite=0
id=0x0000 flags=0xD014 extra=0x0002 sprite=0
id=0x0000 flags=0xD114 extra=0x0002 sprite=0
id=0x0000 flags=0xD214 extra=0x0002 sprite=0
id=0x0000 flags=0xD314 extra=0x0002 sprite=0
id=0x0000 flags=0xD414 extra=0x0002 sprite=0
id=0x0000 flags=0xD514 extra=0x0002 sprite=0
id=0x0000 flags=0xD614 extra=0x0002 sprite=0
id=0x0000 flags=0xD714 extra=0x0002 sprite=0
id=0x0000 flags=0xD814 extra=0x0002 sprite=0
id=0x0000 flags=0xD914 extra=0x0002 sprite=0
id=0x0000 flags=0xDA14 extra=0x0002 sprite=0
id=0x0000 flags=0xDB14 extra=0x0002 sprite=0
id=0x0000 flags=0xDC14 extra=0x0002 sprite=0
id=0x0000 flags=0xDD14 extra=0x0002 sprite=0
id=0x0000 flags=0xDE14 extra=0x0002 sprite=0
id=0x0000 flags=0xDF14 extra=0x0002 sprite=0
id=0x0000 flags=0xE014 extra=0x0002 sprite=0
id=0x0000 flags=0x0016 extra=0x02C4 sprite=0
id=0x0000 flags=0x0116 extra=0x02C4 sprite=0
id=0x0000 flags=0x0000 extra=0x0000 sprite=0
id=0x000E flags=0x0000 extra=0x0011 sprite=10
id=0x0316 flags=0x00C4 extra=0x0300 sprite=16
id=0x0002 flags=0x0000 extra=0x0000 sprite=24
id=0x0002 flags=0x0000 extra=0x0000 sprite=280
id=0x0002 flags=0x0000 extra=0x0000 sprite=27
id=0x0002 flags=0x0000 extra=0x0000 sprite=29
id=0x0002 flags=0x0000 extra=0x0000 sprite=30
id=0x0002 flags=0x0000 extra=0x0000 sprite=31
id=0x0002 flags=0x0000 extra=0x0000 sprite=32
id=0x0002 flags=0x0000 extra=0x0000 sprite=33
id=0x0002 flags=0x0000 extra=0x0000 sprite=34
id=0x0002 flags=0x0000 extra=0x0000 sprite=35
id=0x0002 flags=0x0000 extra=0x0000 sprite=36
id=0x0002 flags=0x0000 extra=0x0000 sprite=39
id=0x0002 flags=0x0000 extra=0x0000 sprite=40
id=0x0000 flags=0x0000 extra=0x0000 sprite=41
id=0x0000 flags=0x0000 extra=0x0000 sprite=42
id=0x40A0 flags=0x0000 extra=0x00C9 sprite=43
id=0x0000 flags=0x0000 extra=0x0000 sprite=44
id=0x00E0 flags=0x0000 extra=0x004B sprite=45
